%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Other Columns = EEG data in microvolts
32404, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00, 0.00, 0.00
32405, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00, 0.00, 0.00
32404, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00, 0.00, 0.00
32405, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00, 0.00, 0.00
32406, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00, 0.00, 0.00
32407, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00, 0.00, 0.00
32408, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00, 0.00, 0.00
32409, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00, 0.00, 0.00
32410, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00, 0.00, 0.00
32411, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00, 0.00, 0.00
32412, -187500.02, -187500.02, -187500.02, 0.00, 0.00, 0.00, 0.00, 0.00
1, -187500.02, -187500.02, -187500.02, -187500.02, 70099.90, 175402.31, -187500.02, 187500.00
2, -187500.02, -187500.02, -187500.02, -187500.02, 69954.54, 175420.08, -187500.02, 187500.00
3, -187500.02, -187500.02, -187500.02, -187500.02, 69785.18, 175431.95, -187500.02, 187500.00
4, -187500.02, -187500.02, -187500.02, -187500.02, 69623.02, 175444.98, -187500.02, 187500.00
5, -187500.02, -187500.02, -187500.02, -187500.02, 69464.52, 175456.41, -187500.02, 187500.00
6, -187500.02, -187500.02, -187500.02, -187500.02, 69322.73, 175473.61, -187500.02, 187500.00
7, -187500.02, -187500.02, -187500.02, -187500.02, 69181.13, 175491.72, -187500.02, 187500.00
8, -187500.02, -187500.02, -187500.02, -187500.02, 69029.36, 175505.20, -187500.02, 187500.00
9, -187500.02, -187500.02, -187500.02, -187500.02, 68874.23, 175521.50, -187500.02, 187500.00
10, -187500.02, -187500.02, -187500.02, -187500.02, 68735.48, 175545.41, -187500.02, 187500.00
11, -187500.02, -187500.02, -187500.02, -187500.02, 68596.70, 175563.33, -187500.02, 187500.00
12, -187500.02, -187500.02, -187500.02, -187500.02, 68445.02, 175574.25, -187500.02, 187500.00
13, -187500.02, -187500.02, -187500.02, -187500.02, 68287.30, 175588.02, -187500.02, 187500.00
14, -187500.02, -187500.02, -187500.02, -187500.02, 68143.34, 175605.58, -187500.02, 187500.00
15, -187500.02, -187500.02, -187500.02, -187500.02, 68005.20, 175621.67, -187500.02, 187500.00
16, -187500.02, -187500.02, -187500.02, -187500.02, 67859.18, 175637.45, -187500.02, 187500.00
17, -187500.02, -187500.02, -187500.02, -187500.02, 67710.85, 175661.70, -187500.02, 187500.00
18, -187500.02, -187500.02, -187500.02, -187500.02, 67569.77, 175682.38, -187500.02, 187500.00
19, -187500.02, -187500.02, -187500.02, -187500.02, 67433.65, 175695.80, -187500.02, 187500.00
20, -187500.02, -187500.02, -187500.02, -187500.02, 67289.45, 175714.48, -187500.02, 187500.00
21, -187500.02, -187500.02, -187500.02, -187500.02, 67136.05, 175729.05, -187500.02, 187500.00
22, -187500.02, -187500.02, -187500.02, -187500.02, 66986.77, 175744.41, -187500.02, 187500.00
23, -187500.02, -187500.02, -187500.02, -187500.02, 66850.63, 175758.78, -187500.02, 187500.00
24, -187500.02, -187500.02, -187500.02, -187500.02, 66711.91, 175777.53, -187500.02, 187500.00
25, -187500.02, -187500.02, -187500.02, -187500.02, 66563.60, 175794.83, -187500.02, 187500.00
26, -187500.02, -187500.02, -187500.02, -187500.02, 66414.56, 175810.09, -187500.02, 187500.00
27, -187500.02, -187500.02, -187500.02, -187500.02, 66280.90, 175827.63, -187500.02, 187500.00
28, -187500.02, -187500.02, -187500.02, -187500.02, 66142.43, 175838.63, -187500.02, 187500.00
29, -187500.02, -187500.02, -187500.02, -187500.02, 65992.00, 175848.45, -187500.02, 187500.00
30, -187500.02, -187500.02, -187500.02, -187500.02, 65839.92, 175858.25, -187500.02, 187500.00
31, -187500.02, -187500.02, -187500.02, -187500.02, 65706.20, 175877.22, -187500.02, 187500.00
32, -187500.02, -187500.02, -187500.02, -187500.02, 65574.30, 175899.03, -187500.02, 187500.00
33, -187500.02, -187500.02, -187500.02, -187500.02, 65432.65, 175922.22, -187500.02, 187500.00
34, -187500.02, -187500.02, -187500.02, -187500.02, 65284.08, 175942.73, -187500.02, 187500.00
35, -187500.02, -187500.02, -187500.02, -187500.02, 65150.08, 175965.16, -187500.02, 187500.00
36, -187500.02, -187500.02, -187500.02, -187500.02, 65019.41, 175982.75, -187500.02, 187500.00
37, -187500.02, -187500.02, -187500.02, -187500.02, 64876.00, 175993.25, -187500.02, 187500.00
38, -187500.02, -187500.02, -187500.02, -187500.02, 64725.98, 176001.77, -187500.02, 187500.00
39, -187500.02, -187500.02, -187500.02, -187500.02, 64589.48, 176016.66, -187500.02, 187500.00
40, -187500.02, -187500.02, -187500.02, -187500.02, 64462.99, 176035.42, -187500.02, 187500.00
41, -187500.02, -187500.02, -187500.02, -187500.02, 64327.89, 176056.48, -187500.02, 187500.00
42, -187500.02, -187500.02, -187500.02, -187500.02, 64179.10, 176070.11, -187500.02, 187500.00
43, -187500.02, -187500.02, -187500.02, -187500.02, 64039.38, 176084.20, -187500.02, 187500.00
44, -187500.02, -187500.02, -187500.02, -187500.02, 63913.49, 176104.72, -187500.02, 187500.00
45, -187500.02, -187500.02, -187500.02, -187500.02, 63777.71, 176119.53, -187500.02, 187500.00
46, -187500.02, -187500.02, -187500.02, -187500.02, 63635.04, 176137.84, -187500.02, 187500.00
47, -187500.02, -187500.02, -187500.02, -187500.02, 63494.78, 176155.50, -187500.02, 187500.00
48, -187500.02, -187500.02, -187500.02, -187500.02, 63366.99, 176169.69, -187500.02, 187500.00
49, -187500.02, -187500.02, -187500.02, -187500.02, 63234.13, 176184.92, -187500.02, 187500.00
50, -187500.02, -187500.02, -187500.02, -187500.02, 63089.63, 176196.98, -187500.02, 187500.00
51, -187500.02, -187500.02, -187500.02, -187500.02, 62948.59, 176216.52, -187500.02, 187500.00
52, -187500.02, -187500.02, -187500.02, -187500.02, 62821.72, 176235.20, -187500.02, 187500.00
53, -187500.02, -187500.02, -187500.02, -187500.02, 62693.20, 176254.88, -187500.02, 187500.00
54, -187500.02, -187500.02, -187500.02, -187500.02, 62554.11, 176270.08, -187500.02, 187500.00
55, -187500.02, -187500.02, -187500.02, -187500.02, 62409.09, 176277.47, -187500.02, 187500.00
56, -187500.02, -187500.02, -187500.02, -187500.02, 62281.79, 176292.38, -187500.02, 187500.00
57, -187500.02, -187500.02, -187500.02, -187500.02, 62162.03, 176317.55, -187500.02, 187500.00
58, -187500.02, -187500.02, -187500.02, -187500.02, 62047.75, 176359.86, -187500.02, 187500.00
59, -187500.02, -187500.02, -187500.02, -187500.02, 61935.48, 176403.88, -187500.02, 187500.00
60, -187500.02, -187500.02, -187500.02, -187500.02, 61836.28, 176444.39, -187500.02, 187500.00
61, -187500.02, -187500.02, -187500.02, -187500.02, 61744.73, 176493.45, -187500.02, 187500.00
62, -187500.02, -187500.02, -187500.02, -187500.02, 61644.48, 176544.70, -187500.02, 187500.00
63, -187500.02, -187500.02, -187500.02, -187500.02, 61533.79, 176590.38, -187500.02, 187500.00
64, -187500.02, -187500.02, -187500.02, -187500.02, 61431.29, 176632.20, -187500.02, 187500.00
65, -187500.02, -187500.02, -187500.02, -187500.02, 61340.34, 176679.25, -187500.02, 187500.00
66, -187500.02, -187500.02, -187500.02, -187500.02, 61242.17, 176729.92, -187500.02, 187500.00
67, -187500.02, -187500.02, -187500.02, -187500.02, 61131.66, 176773.48, -187500.02, 187500.00
68, -187500.02, -187500.02, -187500.02, -187500.02, 61028.93, 176816.44, -187500.02, 187500.00
69, -187500.02, -187500.02, -187500.02, -187500.02, 60936.96, 176856.73, -187500.02, 187500.00
70, -187500.02, -187500.02, -187500.02, -187500.02, 60841.02, 176902.83, -187500.02, 187500.00
71, -187500.02, -187500.02, -187500.02, -187500.02, 60734.89, 176950.75, -187500.02, 187500.00
72, -187500.02, -187500.02, -187500.02, -187500.02, 60630.49, 176995.50, -187500.02, 187500.00
73, -187500.02, -187500.02, -187500.02, -187500.02, 60544.48, 177047.52, -187500.02, 187500.00
74, -187500.02, -187500.02, -187500.02, -187500.02, 60452.21, 177093.42, -187500.02, 187500.00
75, -187500.02, -187500.02, -187500.02, -187500.02, 60348.70, 177135.80, -187500.02, 187500.00
76, -187500.02, -187500.02, -187500.02, -187500.02, 60243.63, 177177.28, -187500.02, 187500.00
77, -187500.02, -187500.02, -187500.02, -187500.02, 60151.40, 177218.39, -187500.02, 187500.00
78, -187500.02, -187500.02, -187500.02, -187500.02, 60058.91, 177258.72, -187500.02, 187500.00
79, -187500.02, -187500.02, -187500.02, -187500.02, 59957.05, 177304.11, -187500.02, 187500.00
80, -187500.02, -187500.02, -187500.02, -187500.02, 59852.11, 177349.47, -187500.02, 187500.00
81, -187500.02, -187500.02, -187500.02, -187500.02, 59765.23, 177399.39, -187500.02, 187500.00
82, -187500.02, -187500.02, -187500.02, -187500.02, 59677.19, 177446.53, -187500.02, 187500.00
83, -187500.02, -187500.02, -187500.02, -187500.02, 59578.77, 177487.63, -187500.02, 187500.00
84, -187500.02, -187500.02, -187500.02, -187500.02, 59476.43, 177530.56, -187500.02, 187500.00
85, -187500.02, -187500.02, -187500.02, -187500.02, 59384.76, 177572.95, -187500.02, 187500.00
86, -187500.02, -187500.02, -187500.02, -187500.02, 59296.83, 177615.38, -187500.02, 187500.00
87, -187500.02, -187500.02, -187500.02, -187500.02, 59201.41, 177663.03, -187500.02, 187500.00
88, -187500.02, -187500.02, -187500.02, -187500.02, 59096.58, 177710.69, -187500.02, 187500.00
89, -187500.02, -187500.02, -187500.02, -187500.02, 59003.21, 177761.05, -187500.02, 187500.00
90, -187500.02, -187500.02, -187500.02, -187500.02, 58918.05, 177806.16, -187500.02, 187500.00
91, -187500.02, -187500.02, -187500.02, -187500.02, 58825.99, 177848.27, -187500.02, 187500.00
92, -187500.02, -187500.02, -187500.02, -187500.02, 58725.27, 177890.33, -187500.02, 187500.00
93, -187500.02, -187500.02, -187500.02, -187500.02, 58630.14, 177938.08, -187500.02, 187500.00
94, -187500.02, -187500.02, -187500.02, -187500.02, 58547.75, 177984.52, -187500.02, 187500.00
95, -187500.02, -187500.02, -187500.02, -187500.02, 58456.71, 178025.14, -187500.02, 187500.00
96, -187500.02, -187500.02, -187500.02, -187500.02, 58356.54, 178069.14, -187500.02, 187500.00
97, -187500.02, -187500.02, -187500.02, -187500.02, 58261.45, 178118.61, -187500.02, 187500.00
98, -187500.02, -187500.02, -187500.02, -187500.02, 58176.87, 178158.17, -187500.02, 187500.00
99, -187500.02, -187500.02, -187500.02, -187500.02, 58089.72, 178205.05, -187500.02, 187500.00
100, -187500.02, -187500.02, -187500.02, -187500.02, 57991.69, 178251.78, -187500.02, 187500.00
101, -187500.02, -187500.02, -187500.02, -187500.02, 57889.65, 178292.59, -187500.02, 187500.00
102, -187500.02, -187500.02, -187500.02, -187500.02, 57805.39, 178340.09, -187500.02, 187500.00
103, -187500.02, -187500.02, -187500.02, -187500.02, 57719.54, 178383.64, -187500.02, 187500.00
104, -187500.02, -187500.02, -187500.02, -187500.02, 57624.05, 178428.83, -187500.02, 187500.00
105, -187500.02, -187500.02, -187500.02, -187500.02, 57523.73, 178470.02, -187500.02, 187500.00
106, -187500.02, -187500.02, -187500.02, -187500.02, 57437.66, 178514.61, -187500.02, 187500.00
107, -187500.02, -187500.02, -187500.02, -187500.02, 57355.71, 178562.67, -187500.02, 187500.00
108, -187500.02, -187500.02, -187500.02, -187500.02, 57266.75, 178612.36, -187500.02, 187500.00
109, -187500.02, -187500.02, -187500.02, -187500.02, 57163.76, 178649.86, -187500.02, 187500.00
110, -187500.02, -187500.02, -187500.02, -187500.02, 57073.25, 178693.30, -187500.02, 187500.00
111, -187500.02, -187500.02, -187500.02, -187500.02, 56992.72, 178741.22, -187500.02, 187500.00
112, -187500.02, -187500.02, -187500.02, -187500.02, 56906.36, 178789.78, -187500.02, 187500.00
113, -187500.02, -187500.02, -187500.02, -187500.02, 56807.98, 178833.23, -187500.02, 187500.00
114, -187500.02, -187500.02, -187500.02, -187500.02, 56717.68, 178880.72, -187500.02, 187500.00
115, -187500.02, -187500.02, -187500.02, -187500.02, 56639.05, 178928.80, -187500.02, 187500.00
116, -187500.02, -187500.02, -187500.02, -187500.02, 56550.27, 178970.70, -187500.02, 187500.00
117, -187500.02, -187500.02, -187500.02, -187500.02, 56451.86, 179013.30, -187500.02, 187500.00
